"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
"* 주택매매 거래는 부동산 거래신고 등에 관한 법률 제3조에 따라 계약일로부터 60일 이내 신고토록 하고 있습니다."
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20120101 ~ 20120131"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 전체"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명"
"강원도 강릉시 교동","1750","1750","0000","교동1주공","59.89","201201","13","12,400","5","1999","가작로 78"
"강원도 강릉시 교동","1750","1750","0000","교동1주공","84.84","201201","14","17,700","3","1999","가작로 78"
"강원도 강릉시 교동","1750","1750","0000","교동1주공","49.85","201201","18","8,700","8","1999","가작로 78"
"강원도 강릉시 교동","1750","1750","0000","교동1주공","84.84","201201","19","17,200","10","1999","가작로 78"
"강원도 강릉시 교동","1750","1750","0000","교동1주공","84.84","201201","19","16,900","8","1999","가작로 78"
"강원도 강릉시 교동","1750","1750","0000","교동1주공","59.89","201201","24","7,600","3","1999","가작로 78"
"강원도 강릉시 교동","1750","1750","0000","교동1주공","49.85","201201","24","8,430","1","1999","가작로 78"
"강원도 강릉시 교동","1750","1750","0000","교동1주공","59.89","201201","25","12,400","11","1999","가작로 78"
"강원도 강릉시 교동","1750","1750","0000","교동1주공","59.89","201201","30","11,700","2","1999","가작로 78"
"강원도 강릉시 교동","1767","1767","0000","교동2현대","84.97","201201","3","15,000","1","1999","교동광장로 138-15"
"강원도 강릉시 교동","1767","1767","0000","교동2현대","99.98","201201","12","18,700","14","1999","교동광장로 138-13"
"강원도 강릉시 교동","1767","1767","0000","교동2현대","84.97","201201","13","17,500","10","1999","교동광장로 138-15"
"강원도 강릉시 교동","1767","1767","0000","교동2현대","84.97","201201","27","18,300","7","1999","교동광장로 138-15"
"강원도 강릉시 교동","1766","1766","0000","교동3주공","59.86","201201","2","12,900","13","2002","교동광장로 138-12"
"강원도 강릉시 교동","1766","1766","0000","교동3주공","59.84","201201","6","13,150","12","2002","교동광장로 138-12"
"강원도 강릉시 교동","1766","1766","0000","교동3주공","59.84","201201","14","12,000","1","2002","교동광장로 138-12"
"강원도 강릉시 교동","1766","1766","0000","교동3주공","59.86","201201","18","11,000","2","2002","교동광장로 138-12"
"강원도 강릉시 교동","1766","1766","0000","교동3주공","59.74","201201","19","12,900","7","2002","교동광장로 138-12"
"강원도 강릉시 교동","1766","1766","0000","교동3주공","59.84","201201","25","13,000","10","2002","교동광장로 138-12"
"강원도 강릉시 교동","18-16","0018","0016","교동대림","84.98","201201","6","8,850","2","1997","수리골길17번길 21"
"강원도 강릉시 교동","18-16","0018","0016","교동대림","84.98","201201","17","13,000","9","1997","수리골길17번길 21"
"강원도 강릉시 교동","18-16","0018","0016","교동대림","59.84","201201","18","8,500","3","1997","수리골길17번길 21"
"강원도 강릉시 교동","834","0834","0000","덕진","40.86","201201","3","3,500","5","1988","옛강일길 28"
"강원도 강릉시 교동","1780","1780","0000","부영3차","84.93","201201","8","10,584","1","2001","하슬라로 124"
"강원도 강릉시 교동","1780","1780","0000","부영3차","84.93","201201","18","10,584","1","2001","하슬라로 124"
"강원도 강릉시 교동","1775","1775","0000","부영6","84.9763","201201","23","17,500","11","2003","정원로 53-9"
"강원도 강릉시 교동","1034","1034","0000","정아타워맨션","84.95","201201","14","9,550","5","1992","화부산로 29"
"강원도 강릉시 교동","46-1","0046","0001","한신","59.84","201201","17","8,100","5","1997","명륜로 95-7"
"강원도 강릉시 교동","1759","1759","0000","현대하이빌","99.96","201201","20","19,500","14","1999","원대로128번길 14"
"강원도 강릉시 남문동","183-2","0183","0002","삼익그린맨션","84.08","201201","19","9,500","15","1992","홍제로 7-13"
"강원도 강릉시 남문동","183-2","0183","0002","삼익그린맨션","84.08","201201","30","7,200","3","1992","홍제로 7-13"
"강원도 강릉시 내곡동","616","0616","0000","강부2","41.18","201201","31","4,700","3","1988","관대길 63"
"강원도 강릉시 내곡동","75-1","0075","0001","관동2","49.94","201201","2","4,300","5","1992","남산초교길12번길 11"
"강원도 강릉시 내곡동","127","0127","0000","남산삼익","58.74","201201","25","7,300","5","1993","남부로125번길 37"
"강원도 강릉시 내곡동","469","0469","0000","내곡동현대","59.84","201201","9","10,600","14","1998","범일로 645"
"강원도 강릉시 내곡동","623","0623","0000","내곡주공","39.69","201201","4","4,350","2","1989","관대길16번길 6"
"강원도 강릉시 내곡동","623","0623","0000","내곡주공","39.3","201201","5","3,000","2","1989","관대길16번길 6"
"강원도 강릉시 내곡동","623","0623","0000","내곡주공","39.3","201201","10","4,000","4","1989","관대길16번길 6"
"강원도 강릉시 내곡동","623","0623","0000","내곡주공","39.69","201201","12","3,700","3","1989","관대길16번길 6"
"강원도 강릉시 내곡동","623","0623","0000","내곡주공","39.69","201201","13","4,500","3","1989","관대길16번길 6"
"강원도 강릉시 내곡동","476","0476","0000","내곡한라","59.97","201201","19","9,200","12","1997","강변로 114"
"강원도 강릉시 내곡동","476","0476","0000","내곡한라","84.95","201201","28","13,000","7","1997","강변로 114"
"강원도 강릉시 내곡동","476","0476","0000","내곡한라","59.97","201201","31","10,000","13","1997","강변로 114"
"강원도 강릉시 노암동","618-1","0618","0001","고합","43.38","201201","3","4,550","6","1996","남부로125번길 23"
"강원도 강릉시 노암동","618-1","0618","0001","고합","43.38","201201","4","5,250","5","1996","남부로125번길 23"
"강원도 강릉시 노암동","618-1","0618","0001","고합","32.04","201201","19","3,400","8","1996","남부로125번길 23"
"강원도 강릉시 노암동","605","0605","0000","노암3한라","74.64","201201","11","12,050","7","2000","남부로125번길 7"
"강원도 강릉시 노암동","605","0605","0000","노암3한라","59.994","201201","11","9,900","7","2000","남부로125번길 7"
"강원도 강릉시 노암동","605","0605","0000","노암3한라","39.762","201201","26","5,900","7","2000","남부로125번길 7"
"강원도 강릉시 노암동","610","0610","0000","노암남산현대","59.84","201201","7","9,000","11","1998","남부로125번길 11"
"강원도 강릉시 노암동","610","0610","0000","노암남산현대","84.99","201201","30","13,500","5","1998","남부로125번길 11"
"강원도 강릉시 노암동","610","0610","0000","노암남산현대","84.99","201201","30","13,000","4","1998","남부로125번길 11"
"강원도 강릉시 노암동","367","0367","0000","노암영진","49.815","201201","30","4,000","2","1993","노암등길46번길 11"
"강원도 강릉시 노암동","390","0390","0000","노암한라","84.99","201201","18","10,000","10","1994","노암길42번길 24"
"강원도 강릉시 노암동","627-2","0627","0002","대림임대","48.32","201201","12","4,350","5","1989","임영로25번길 13"
"강원도 강릉시 노암동","711","0711","0000","신화","84.954","201201","6","11,300","1","1998","강변로 270"
"강원도 강릉시 노암동","711","0711","0000","신화","59.944","201201","14","10,700","11","1998","강변로 270"
"강원도 강릉시 노암동","711","0711","0000","신화","84.954","201201","20","14,200","9","1998","강변로 270"
"강원도 강릉시 노암동","711","0711","0000","신화","84.954","201201","26","12,500","9","1998","강변로 270"
"강원도 강릉시 노암동","844","0844","0000","양우내안애","59.6927","201201","13","13,350","4","2009","강변로 328-8"
"강원도 강릉시 노암동","844","0844","0000","양우내안애","84.1214","201201","21","15,300","5","2009","강변로 328-8"
"강원도 강릉시 송정동","1061","1061","0000","경포대신도브래뉴로얄카운티","124.837","201201","15","24,000","11","2007","해안로 93-8"
"강원도 강릉시 송정동","1061","1061","0000","경포대신도브래뉴로얄카운티","155.837","201201","16","23,000","4","2007","해안로 93-8"
"강원도 강릉시 송정동","1061","1061","0000","경포대신도브래뉴로얄카운티","155.416","201201","28","37,100","12","2007","해안로 93-8"
"강원도 강릉시 송정동","940-23","0940","0023","대림맨션","77.99","201201","10","9,500","8","1991","남강초교2길 44"
"강원도 강릉시 송정동","39-10","0039","0010","삼익비치맨션","84.544","201201","30","6,000","1","1992","해안로 107"
"강원도 강릉시 입암동","501","0501","0000","강동3","47.37","201201","27","3,900","6","1993","강변로410번길 35"
"강원도 강릉시 입암동","321","0321","0000","강릉입암동금호어울림","84.96","201201","2","17,900","5","2007","성덕로 328-15"
"강원도 강릉시 입암동","321","0321","0000","강릉입암동금호어울림","123.09","201201","6","21,396","9","2007","성덕로 328-15"
"강원도 강릉시 입암동","321","0321","0000","강릉입암동금호어울림","123.65","201201","6","21,413","4","2007","성덕로 328-15"
"강원도 강릉시 입암동","321","0321","0000","강릉입암동금호어울림","123.09","201201","17","20,194","13","2007","성덕로 328-15"
"강원도 강릉시 입암동","321","0321","0000","강릉입암동금호어울림","123.65","201201","26","20,210","11","2007","성덕로 328-15"
"강원도 강릉시 입암동","321","0321","0000","강릉입암동금호어울림","84.77","201201","29","18,200","8","2007","성덕로 328-15"
"강원도 강릉시 입암동","321","0321","0000","강릉입암동금호어울림","123.65","201201","31","20,559","2","2007","성덕로 328-15"
"강원도 강릉시 입암동","90-5","0090","0005","은하","39.85","201201","18","3,600","4","2001","월대산로 47"
"강원도 강릉시 입암동","210","0210","0000","이안강릉타운","84.7","201201","8","17,700","11","2006","성덕로 316-22"
"강원도 강릉시 입암동","210","0210","0000","이안강릉타운","122.72","201201","11","18,000","12","2006","성덕로 316-22"
"강원도 강릉시 입암동","210","0210","0000","이안강릉타운","84.7","201201","14","17,100","12","2006","성덕로 316-22"
"강원도 강릉시 입암동","210","0210","0000","이안강릉타운","122.72","201201","16","21,000","15","2006","성덕로 316-22"
"강원도 강릉시 입암동","210","0210","0000","이안강릉타운","84.7","201201","17","15,000","6","2006","성덕로 316-22"
"강원도 강릉시 입암동","210","0210","0000","이안강릉타운","84.7","201201","27","17,000","15","2006","성덕로 316-22"
"강원도 강릉시 입암동","210","0210","0000","이안강릉타운","84.7","201201","30","16,650","8","2006","성덕로 316-22"
"강원도 강릉시 입암동","641","0641","0000","입암1주공","39.72","201201","5","3,900","1","1986","강변로 364"
"강원도 강릉시 입암동","641","0641","0000","입암1주공","39.72","201201","29","3,800","2","1986","강변로 364"
"강원도 강릉시 입암동","49","0049","0000","입암2주공","39.69","201201","4","3,300","1","1990","강변로 508"
"강원도 강릉시 입암동","49","0049","0000","입암2주공","39.69","201201","25","3,940","2","1990","강변로 508"
"강원도 강릉시 입암동","49","0049","0000","입암2주공","46.68","201201","27","4,900","3","1990","강변로 508"
"강원도 강릉시 입암동","685","0685","0000","입암4주공","59.8","201201","5","8,300","2","1996","성덕포남로 89"
"강원도 강릉시 입암동","685","0685","0000","입암4주공","59.8","201201","18","8,200","7","1996","성덕포남로 89"
"강원도 강릉시 입암동","685","0685","0000","입암5주공","39.99","201201","16","5,700","2","1996","성덕포남로 89-17"
"강원도 강릉시 입암동","709-1","0709","0001","입암6주공","49.62","201201","3","7,300","15","1998","성덕포남로 39"
"강원도 강릉시 입암동","709-1","0709","0001","입암6주공","49.62","201201","3","7,000","1","1998","성덕포남로 39"
"강원도 강릉시 입암동","709-1","0709","0001","입암6주공","59.99","201201","16","8,850","2","1998","성덕포남로 39"
"강원도 강릉시 입암동","709-1","0709","0001","입암6주공","59.99","201201","27","9,200","10","1998","성덕포남로 39"
"강원도 강릉시 입암동","709-1","0709","0001","입암6주공","59.99","201201","31","9,400","8","1998","성덕포남로 39"
"강원도 강릉시 입암동","440","0440","0000","입암현대","84.904","201201","8","12,000","1","1998","용지로 19"
"강원도 강릉시 입암동","440","0440","0000","입암현대","84.904","201201","12","13,100","6","1998","용지로 19"
"강원도 강릉시 입암동","440","0440","0000","입암현대","84.904","201201","30","12,400","3","1998","용지로 19"
"강원도 강릉시 입암동","440","0440","0000","입암현대","59.956","201201","31","9,300","11","1998","용지로 19"
"강원도 강릉시 입암동","506-5","0506","0005","태평양임대","39.348","201201","11","5,700","9","1998","강변로410번길 31-5"
"강원도 강릉시 주문진읍 교항리","1256","1256","0000","교항2주공","49.85","201201","31","6,150","14","2000","연주로 241-7"
"강원도 강릉시 주문진읍 교항리","430-1","0430","0001","유성","49.89","201201","20","2,700","5","1991","매맥이윗길 12-4"
"강원도 강릉시 주문진읍 주문리","842","0842","0000","우일해변","81.6525","201201","30","7,100","14","1991","소돌안길 32-6"
"강원도 강릉시 지변동","334","0334","0000","덕원임대","52.176","201201","9","4,800","2","1998","죽헌길85번길 25"
"강원도 강릉시 지변동","334","0334","0000","덕원임대","33.471","201201","13","3,400","12","1998","죽헌길85번길 25"
"강원도 강릉시 지변동","334","0334","0000","덕원임대","33.471","201201","14","3,100","9","1998","죽헌길85번길 25"
"강원도 강릉시 지변동","334","0334","0000","덕원임대","33.471","201201","17","3,050","3","1998","죽헌길85번길 25"
"강원도 강릉시 지변동","334","0334","0000","덕원임대","33.471","201201","28","3,600","6","1998","죽헌길85번길 25"
"강원도 강릉시 초당동","149-1","0149","0001","동부","84.98","201201","30","12,000","13","1997","연당길 75"
"강원도 강릉시 초당동","143","0143","0000","우성","84.77","201201","29","14,500","11","1997","연당길 67-15"
"강원도 강릉시 초당동","143","0143","0000","우성","84.77","201201","30","11,500","6","1997","연당길 67-15"
"강원도 강릉시 초당동","155","0155","0000","유화3","45.68","201201","5","4,000","1","1996","연당길 82"
"강원도 강릉시 초당동","155","0155","0000","유화3","45.68","201201","18","4,960","7","1996","연당길 82"
"강원도 강릉시 초당동","155","0155","0000","유화3","45.68","201201","26","5,700","7","1996","연당길 82"
"강원도 강릉시 초당동","155","0155","0000","유화3","45.68","201201","31","5,000","1","1996","연당길 82"
"강원도 강릉시 초당동","135-18","0135","0018","이화해변(A동)","29.82","201201","27","1,600","3","1988","초당원길 21"
"강원도 강릉시 초당동","554","0554","0000","초당동청마루","84.89","201201","10","14,700","4","2007","연당길 61"
"강원도 강릉시 초당동","128","0128","0000","현대","59.875","201201","20","7,300","6","1995","초당원길 26-2"
"강원도 강릉시 포남동","1108","1108","0000","강릉5","59.8","201201","29","7,400","3","1988","강릉대로359번길 11-8"
"강원도 강릉시 포남동","1005-252","1005","0252","강릉임대","57.3","201201","31","4,300","1","1986","경강로2246번길 8"
"강원도 강릉시 포남동","422-3","0422","0003","대인4","40.44","201201","26","3,850","2","1995","강릉대로469번길 14"
"강원도 강릉시 포남동","1005-248","1005","0248","동남","54.945","201201","19","5,400","3","1985","경강로2256번길 12"
"강원도 강릉시 포남동","1005-253","1005","0253","동남2","54.945","201201","4","6,000","4","1986","경강로2234번길 15"
"강원도 강릉시 포남동","1005-253","1005","0253","동남2","54.945","201201","9","4,630","5","1986","경강로2234번길 15"
"강원도 강릉시 포남동","1056","1056","0000","미진1","84.48","201201","11","8,000","1","1989","보래미하길 68"
"강원도 강릉시 포남동","1241-6","1241","0006","미진맨션2","82.5","201201","30","8,800","3","1990","강릉대로 422-12"
"강원도 강릉시 포남동","1293-1","1293","0001","일송","59.135","201201","14","8,700","14","1995","하평3길 37"
"강원도 강릉시 포남동","1293-1","1293","0001","일송","59.135","201201","18","8,000","4","1995","하평3길 37"
"강원도 강릉시 포남동","1293-1","1293","0001","일송","58.87","201201","30","9,000","12","1995","하평3길 37"
"강원도 강릉시 포남동","1293-1","1293","0001","일송","59.135","201201","30","8,900","12","1995","하평3길 37"
"강원도 강릉시 포남동","436-1","0436","0001","정아새솔","84.73","201201","30","8,200","8","1993","강릉대로469번길 22"
"강원도 강릉시 포남동","1065","1065","0000","포남1주공","42.54","201201","5","4,080","1","1981","보래미상길 65"
"강원도 강릉시 포남동","1065","1065","0000","포남1주공","41.98","201201","12","3,700","1","1981","보래미상길 65"
"강원도 강릉시 포남동","1065","1065","0000","포남1주공","42.54","201201","18","3,850","4","1981","보래미상길 65"
"강원도 강릉시 포남동","1065","1065","0000","포남1주공","42.54","201201","19","4,100","5","1981","보래미상길 65"
"강원도 강릉시 홍제동","122","0122","0000","우산","50.445","201201","5","3,000","11","1997","토성로 51"
"강원도 강릉시 홍제동","122","0122","0000","우산","50.445","201201","9","6,300","8","1997","토성로 51"
"강원도 강릉시 홍제동","158","0158","0000","홍제푸르지오","105.715","201201","4","23,700","9","2005","홍제로71번길 1"
"강원도 강릉시 홍제동","158","0158","0000","홍제푸르지오","84.9","201201","5","18,700","10","2005","홍제로71번길 1"
"강원도 고성군 간성읍 상리","483-1","0483","0001","간성대명","39.6","201201","25","3,500","1","1998","수성로 126-5"
"강원도 고성군 간성읍 상리","501","0501","0000","동해2","57.48","201201","12","3,350","2","1990","수성로 90"
"강원도 고성군 간성읍 신안리","111","0111","0000","고성삼익레스타운","59.68","201201","31","6,500","1","1998","남천마루2길 6"
"강원도 고성군 간성읍 신안리","111","0111","0000","고성삼익레스타운","84.92","201201","31","7,500","1","1998","남천마루2길 6"
"강원도 고성군 거진읍 거진리","428-5","0428","0005","동진","49.44","201201","12","2,850","5","1989","거탄진로 21"
"강원도 고성군 거진읍 송포리","165","0165","0000","거진오션상떼빌","70.64","201201","26","20,000","15","2006","해오름해변길 70"
"강원도 고성군 토성면 청간리","217","0217","0000","유진클래시움","59.52","201201","17","11,000","15","2006","아야진해변길 1"
"강원도 동해시 동회동","442","0442","0000","대동1,2차","73.4675","201201","11","9,000","1","1995","청운1길 29"
"강원도 동해시 동회동","442","0442","0000","대동3차","84.5525","201201","4","13,000","7","1996","청운1길 29"
"강원도 동해시 동회동","442","0442","0000","북삼코아루","84.98","201201","26","18,200","6","2007","효자남길 9"
"강원도 동해시 동회동","442","0442","0000","북삼코아루","84.98","201201","27","18,400","8","2007","효자남길 9"
"강원도 동해시 동회동","442","0442","0000","현대5차","84.9562","201201","7","14,800","20","1999","청운1길 29"
"강원도 동해시 동회동","442","0442","0000","현대5차","84.9562","201201","10","13,800","19","1999","청운1길 29"
"강원도 동해시 동회동","86","0086","0000","협성2차","59.6","201201","30","5,300","3","1999","효자남길 8-7"
"강원도 동해시 묵호진동","1-83","0001","0083","삼본임대","22.84","201201","21","1,300","4","1996","해맞이길 231"
"강원도 동해시 묵호진동","1-83","0001","0083","삼본임대","40.965","201201","27","1,510","5","1996","해맞이길 231"
"강원도 동해시 묵호진동","1-83","0001","0083","삼본임대","40.965","201201","31","2,400","1","1996","해맞이길 231"
"강원도 동해시 부곡동","9-2","0009","0002","동성","61.56","201201","29","3,900","1","1987","부곡4길 26"
"강원도 동해시 부곡동","73-1","0073","0001","동해","57.43","201201","11","3,100","3","1981","가마골길 42-10"
"강원도 동해시 송정동","849-83","0849","0083","덕산","99.99","201201","3","11,000","5","2009","송정중앙로 68"
"강원도 동해시 쇄운동","173-1","0173","0001","영동4차","59.99","201201","10","3,900","1","1993","효자로 584-1"
"강원도 동해시 용정동","260-2","0260","0002","범주성지","59.92","201201","10","4,800","6","1996","초원2길 5"
"강원도 동해시 이도동","302-6","0302","0006","강변","49.275","201201","2","3,600","2","1996","전천로 175-24"
"강원도 동해시 이도동","155","0155","0000","이도1주공","49.62","201201","7","4,900","6","1999","이원길 180-2"
"강원도 동해시 이도동","155","0155","0000","이도1주공","49.62","201201","12","5,600","7","1999","이원길 180-2"
"강원도 동해시 이도동","155","0155","0000","이도1주공","49.62","201201","13","5,350","15","1999","이원길 180-2"
"강원도 동해시 이도동","155","0155","0000","이도1주공","49.62","201201","19","5,670","5","1999","이원길 180-2"
"강원도 동해시 이도동","155","0155","0000","이도1주공","49.62","201201","20","5,500","1","1999","이원길 180-2"
"강원도 동해시 이로동","433-31","0433","0031","동해규수방","45.94","201201","11","4,600","5","2007","월평로 49"
"강원도 동해시 이로동","433-31","0433","0031","동해규수방","45.94","201201","12","4,600","5","2007","월평로 49"
"강원도 동해시 이로동","433-31","0433","0031","동해규수방","45.94","201201","12","4,600","4","2007","월평로 49"
"강원도 동해시 이로동","433-31","0433","0031","동해규수방","45.94","201201","15","4,600","2","2007","월평로 49"
"강원도 동해시 이로동","433-31","0433","0031","동해규수방","45.94","201201","15","4,600","1","2007","월평로 49"
"강원도 동해시 이로동","433-31","0433","0031","동해규수방","45.94","201201","16","4,600","3","2007","월평로 49"
"강원도 동해시 천곡동","1077-2","1077","0002","동아","84.97","201201","19","10,900","13","1992","천곡로 56-3"
"강원도 동해시 천곡동","1077-2","1077","0002","동아","84.97","201201","21","11,800","4","1992","천곡로 56-3"
"강원도 동해시 천곡동","1102","1102","0000","동해금호어울림","84.908","201201","11","17,700","10","2007","평릉길 14"
"강원도 동해시 천곡동","1102","1102","0000","동해금호어울림","84.906","201201","18","19,500","25","2007","평릉길 14"
"강원도 동해시 천곡동","1102","1102","0000","동해금호어울림","84.908","201201","27","14,500","2","2007","평릉길 14"
"강원도 동해시 천곡동","91-2","0091","0002","롯데","59.88","201201","6","8,300","6","1996","감추7길 22-11"
"강원도 동해시 천곡동","965-1","0965","0001","범주성지(가나)","45.37","201201","11","4,900","1","1994","감추1길 8"
"강원도 동해시 천곡동","1077","1077","0000","삼성","84.99","201201","8","9,800","2","1991","대학로 31"
"강원도 동해시 천곡동","1060-2","1060","0002","센트로빌","84.9685","201201","27","14,750","10","2003","한섬로 73"
"강원도 동해시 천곡동","1004-12","1004","0012","시영1차","59.715","201201","2","5,500","1","1991","동굴로 40"
"강원도 동해시 천곡동","802-1","0802","0001","유공타워","59.256","201201","6","8,200","11","1996","천곡1길 3"
"강원도 동해시 천곡동","1080","1080","0000","천곡주공1차","43.97","201201","12","4,500","5","1983","천곡로 20"
"강원도 동해시 천곡동","1080","1080","0000","천곡주공1차","44.78","201201","26","3,630","4","1983","천곡로 20"
"강원도 동해시 천곡동","306","0306","0000","천곡주공3차","49.22","201201","31","5,150","3","1985","동굴로 61-19"
"강원도 동해시 천곡동","415","0415","0000","천곡주공4차","39.99","201201","4","3,500","4","1989","샘실1길 5"
"강원도 동해시 천곡동","415","0415","0000","천곡주공4차","39.69","201201","10","3,700","3","1989","샘실1길 5"
"강원도 동해시 천곡동","415","0415","0000","천곡주공4차","39.3","201201","20","3,700","3","1989","샘실1길 5"
"강원도 동해시 천곡동","794","0794","0000","한양2차","49.81","201201","17","4,900","6","1991","천곡로 15"
"강원도 동해시 천곡동","794","0794","0000","한양3차","72.71","201201","17","6,900","1","1992","천곡로 15"
"강원도 동해시 천곡동","794","0794","0000","한양3차","72.71","201201","29","8,300","2","1992","천곡로 15"
"강원도 동해시 천곡동","794","0794","0000","한양3차","39.1","201201","30","3,200","4","1992","천곡로 15"
"강원도 동해시 평릉동","450","0450","0000","엘리시아","84.8964","201201","18","16,000","1","2010","평원로 107"
"강원도 동해시 평릉동","450","0450","0000","엘리시아","84.8964","201201","26","17,900","3","2010","평원로 107"
"강원도 동해시 평릉동","293","0293","0000","푸르지오","84.901","201201","3","15,000","10","2006","평릉1길 39"
"강원도 동해시 평릉동","293","0293","0000","푸르지오","69.762","201201","26","12,800","11","2006","평릉1길 39"
"강원도 동해시 효가동","248","0248","0000","명보2차","59.64","201201","9","7,100","2","1994","효가로 10-2"
"강원도 삼척시 교동","130-2","0130","0002","강부2","49.815","201201","11","4,800","11","1993","동해대로 4122-21"
"강원도 삼척시 교동","757","0757","0000","교동청솔2차","59.85","201201","5","6,200","1","2003","정상로 79"
"강원도 삼척시 교동","757","0757","0000","교동청솔2차","59.85","201201","28","6,300","1","2003","정상로 79"
"강원도 삼척시 교동","733-1","0733","0001","교동코아루","60","201201","28","8,500","3","2005","교동로 113"
"강원도 삼척시 교동","501-5","0501","0005","동부","59.83","201201","9","7,000","2","1996","동해대로 4273"
"강원도 삼척시 교동","501-5","0501","0005","동부","59.83","201201","11","6,500","4","1996","동해대로 4273"
"강원도 삼척시 교동","745-1","0745","0001","신동아","59.895","201201","25","9,300","15","1998","정상로 90"
"강원도 삼척시 남양동","5-6","0005","0006","강부맨션","64.25","201201","20","8,450","7","1991","봉황로 91-42"
"강원도 삼척시 남양동","348-3","0348","0003","백조임대(348-3)","49.3","201201","21","4,200","4","1988","남양길 63-24"
